Age,Income,Home,Emp_length,Intent,Amount,Rate,High_Interest_Flag,Status,Percent_income,Cred_length,Default
25,170000,MORTGAGE,2,EDUCATION,20000,7.49,0,0,0.11764705882352941,2,0
22,100580,RENT,6,DEBT CONSOLIDATION,25000,14.96,1,1,0.24855836150328098,2,1
25,113000,RENT,7,MEDICAL,25000,12.73,1,0,0.22123893805309736,4,1
24,120000,RENT,8,EDUCATION,25000,10.65,0,0,0.20833333333333334,4,0
25,120000,RENT,6,MEDICAL,25000,10.74,0,0,0.20833333333333334,2,0
23,120000,RENT,7,EDUCATION,25000,9.99,0,0,0.20833333333333334,2,0
24,91800,RENT,5,MEDICAL,25000,15.33,1,1,0.27233115468409586,2,1
21,15600,OWN,5,VENTURE,1000,7.29,0,0,0.0641025641025641,4,0
26,108000,RENT,2,PERSONAL,25000,15.05,1,1,0.23148148148148148,3,0
26,129996,RENT,6,PERSONAL,25000,10.75,0,0,0.19231360964952768,3,0
23,130000,RENT,4,EDUCATION,25000,16.02,1,0,0.19230769230769232,2,1
23,130000,RENT,7,VENTURE,25000,11.49,0,0,0.19230769230769232,4,0
25,170000,OWN,4,EDUCATION,20000,12.53,1,0,0.11764705882352941,4,0
26,170000,MORTGAGE,0,VENTURE,12000,13.57,1,0,0.07058823529411765,2,1
22,169000,RENT,1,PERSONAL,14000,11.14,0,0,0.08284023668639054,3,0
26,168750,RENT,10,MEDICAL,24250,12.87,1,0,0.1437037037037037,3,1
23,168600,RENT,3,EDUCATION,20000,11.58,0,0,0.11862396204033215,3,0
24,168288,RENT,5,HOME IMPROVEMENT,1800,11.12,0,0,0.01069594980034227,3,0
25,168000,MORTGAGE,2,PERSONAL,35000,10.65,0,0,0.20833333333333334,2,0
24,133300,RENT,6,DEBT CONSOLIDATION,25000,10.37,0,0,0.18754688672168043,2,0
24,15600,OWN,5,HOME IMPROVEMENT,3300,6.39,0,1,0.21153846153846154,4,0
24,134000,RENT,8,PERSONAL,25000,16.07,1,0,0.1865671641791045,3,1
25,134000,RENT,7,MEDICAL,25000,10.62,0,0,0.1865671641791045,2,0
25,15600,OWN,0,VENTURE,3200,18.09,1,1,0.20512820512820512,2,0
25,135000,RENT,5,EDUCATION,25000,11.36,0,0,0.18518518518518517,4,0
26,135660,RENT,10,DEBT CONSOLIDATION,25000,12.53,1,0,0.1842842400117942,4,0
25,145000,RENT,0,EDUCATION,25000,9.99,0,0,0.1724137931034483,4,0
23,150000,RENT,4,EDUCATION,25000,10.36,0,0,0.16666666666666666,3,0
23,165000,MORTGAGE,3,EDUCATION,9600,5.99,0,0,0.05818181818181818,3,0
22,153000,MORTGAGE,5,DEBT CONSOLIDATION,24000,15.62,1,1,0.1568627450980392,2,1
24,165000,MORTGAGE,5,PERSONAL,20000,10.37,0,0,0.12121212121212122,4,0
25,165000,MORTGAGE,0,HOME IMPROVEMENT,25000,19.74,1,0,0.15151515151515152,4,0
21,165000,MORTGAGE,5,EDUCATION,20000,6.91,0,0,0.12121212121212122,4,0
23,16000,OWN,7,MEDICAL,6000,7.9,0,1,0.375,2,0
23,16000,MORTGAGE,3,DEBT CONSOLIDATION,2275,13.06,1,0,0.1421875,4,1
23,16000,OWN,7,PERSONAL,2000,6.39,0,0,0.125,3,0
23,148000,RENT,1,DEBT CONSOLIDATION,25000,14.93,1,1,0.16891891891891891,3,0
23,16000,MORTGAGE,1,MEDICAL,5600,12.84,1,1,0.35,4,0
24,16020,OWN,3,VENTURE,3625,17.14,1,1,0.2262796504369538,2,1
22,16094,MORTGAGE,2,VENTURE,5500,7.14,0,1,0.3417422641978377,3,0
25,175000,RENT,2,PERSONAL,25000,8.9,0,0,0.14285714285714285,2,0
22,16200,OWN,6,PERSONAL,2000,12.42,1,0,0.12345679012345678,3,0
24,185000,RENT,7,HOME IMPROVEMENT,25000,12.68,1,0,0.13513513513513514,2,1
25,162000,RENT,9,PERSONAL,25000,11.03,0,0,0.15432098765432098,2,0
26,161000,RENT,10,VENTURE,30000,7.9,0,0,0.18633540372670807,4,0
22,160000,MORTGAGE,0,MEDICAL,35000,10.65,0,0,0.21875,4,0
25,225000,RENT,5,VENTURE,25000,11.86,0,0,0.1111111111111111,4,0
25,16400,OWN,1,PERSONAL,5000,8.94,0,1,0.3048780487804878,4,0
23,16500,OWN,6,VENTURE,4375,9.63,0,1,0.26515151515151514,4,0
25,49500,RENT,6,PERSONAL,24750,14.22,1,1,0.5,3,0
23,60000,RENT,4,DEBT CONSOLIDATION,24750,9.33,0,1,0.4125,3,0
24,84200,RENT,8,MEDICAL,24500,13.85,1,0,0.29097387173396677,4,0
22,16800,MORTGAGE,5,EDUCATION,2000,10.65,0,0,0.11904761904761904,2,0
24,92000,RENT,8,MEDICAL,24500,11.46,0,0,0.266304347826087,4,0
23,160000,MORTGAGE,5,PERSONAL,35000,7.66,0,0,0.21875,2,0
24,160000,MORTGAGE,9,VENTURE,12000,16.77,1,0,0.075,4,0
25,160000,MORTGAGE,1,PERSONAL,12000,9.63,0,0,0.075,4,0
26,160000,RENT,6,PERSONAL,25000,12.23,1,0,0.15625,4,1
25,125800,MORTGAGE,0,MEDICAL,10000,14.09,1,1,0.0794912559618442,4,0
25,54000,RENT,2,PERSONAL,24250,13.98,1,1,0.44907407407407407,4,0
23,62500,RENT,1,EDUCATION,24250,10.62,0,1,0.388,4,0
24,16800,MORTGAGE,4,DEBT CONSOLIDATION,3900,10.99,0,1,0.23214285714285715,3,0
25,68400,RENT,9,PERSONAL,24250,17.56,1,1,0.35453216374269003,4,0
26,56045,RENT,1,MEDICAL,24250,14.96,1,1,0.43268801855651706,2,0
22,74000,RENT,7,DEBT CONSOLIDATION,24250,15.65,1,1,0.3277027027027027,2,1
24,65453,RENT,9,MEDICAL,24250,15.7,1,1,0.37049485890639083,2,0
24,89908,RENT,1,VENTURE,24250,12.53,1,0,0.269720158384126,3,0
26,78000,RENT,0,HOME IMPROVEMENT,24250,17.56,1,1,0.3108974358974359,3,1
23,100000,RENT,0,PERSONAL,24250,12.87,1,0,0.2425,2,1
23,103000,RENT,6,PERSONAL,24250,15.7,1,0,0.2354368932038835,2,0
25,160000,MORTGAGE,2,EDUCATION,9000,10.99,0,0,0.05625,3,0
25,160000,OWN,5,VENTURE,15000,11.14,0,0,0.09375,4,0
24,160000,MORTGAGE,3,VENTURE,20000,16.0,1,0,0.125,3,0
23,160000,MORTGAGE,2,EDUCATION,25000,15.65,1,0,0.15625,2,1
26,160000,MORTGAGE,0,DEBT CONSOLIDATION,13750,10.99,0,0,0.0859375,4,0
21,160000,MORTGAGE,3,VENTURE,15250,15.31,1,0,0.0953125,4,1
25,160000,MORTGAGE,3,VENTURE,20000,13.47,1,0,0.125,2,1
22,16800,MORTGAGE,0,HOME IMPROVEMENT,4750,13.85,1,1,0.28273809523809523,2,1
25,111996,RENT,9,PERSONAL,24250,10.99,0,0,0.21652559019964998,3,0
21,16800,MORTGAGE,0,VENTURE,6000,10.39,0,1,0.35714285714285715,4,0
25,115200,RENT,0,HOME IMPROVEMENT,24250,11.36,0,0,0.2105034722222222,2,0
23,144000,RENT,0,EDUCATION,24250,11.83,0,0,0.1684027777777778,3,0
23,287000,RENT,3,EDUCATION,24250,12.53,1,0,0.08449477351916376,3,0
22,108000,RENT,1,HOME IMPROVEMENT,24150,14.96,1,1,0.22361111111111112,3,1
22,43000,RENT,7,DEBT CONSOLIDATION,24000,13.85,1,1,0.5581395348837209,3,1
23,47004,RENT,1,VENTURE,24000,11.58,0,1,0.5105948429920858,4,0
24,48000,RENT,4,VENTURE,24000,16.29,1,1,0.5,2,1
26,48000,RENT,4,MEDICAL,24000,10.99,0,1,0.5,3,0
21,44964,RENT,2,EDUCATION,24000,16.29,1,1,0.5337603416066187,2,1
25,52000,RENT,4,PERSONAL,24000,10.74,0,1,0.46153846153846156,2,0
22,17352,MORTGAGE,4,EDUCATION,2250,15.27,1,0,0.12966804979253113,3,1
24,47000,RENT,3,PERSONAL,24000,17.8,1,1,0.5106382978723404,2,0
22,17400,MORTGAGE,6,VENTURE,1000,11.36,0,0,0.05747126436781609,2,0
22,49000,RENT,2,MEDICAL,24000,17.56,1,1,0.4897959183673469,4,0
26,60000,RENT,0,PERSONAL,24000,7.9,0,1,0.4,4,0
25,60000,RENT,3,PERSONAL,24000,10.99,0,1,0.4,4,0
22,60000,RENT,0,PERSONAL,24000,7.29,0,1,0.4,3,0
21,60000,RENT,5,MEDICAL,24000,10.75,0,1,0.4,2,0
26,62004,RENT,9,DEBT CONSOLIDATION,24000,7.9,0,1,0.38707180181923745,3,0
22,62400,RENT,3,EDUCATION,24000,14.84,1,1,0.38461538461538464,2,0
26,65000,RENT,10,DEBT CONSOLIDATION,24000,10.99,0,1,0.36923076923076925,2,0
22,17760,MORTGAGE,6,EDUCATION,4975,10.99,0,1,0.2801238738738739,3,1
23,59000,RENT,5,DEBT CONSOLIDATION,24000,19.69,1,1,0.4067796610169492,2,1
23,66000,RENT,6,VENTURE,24000,10.99,0,1,0.36363636363636365,4,0
24,60000,RENT,0,VENTURE,24000,14.96,1,1,0.4,4,0
25,66143,RENT,9,EDUCATION,24000,6.99,0,1,0.36285018822853515,3,0
22,62250,RENT,3,PERSONAL,24000,16.45,1,1,0.3855421686746988,4,1
24,70000,RENT,8,EDUCATION,24000,10.99,0,1,0.34285714285714286,4,0
23,74000,RENT,7,DEBT CONSOLIDATION,24000,10.99,0,1,0.32432432432432434,2,0
22,18000,OWN,3,PERSONAL,3000,7.9,0,1,0.16666666666666666,4,0
22,75000,RENT,6,EDUCATION,24000,12.69,1,1,0.32,4,0
24,75000,RENT,9,MEDICAL,24000,10.37,0,1,0.32,3,0
24,75000,RENT,7,HOME IMPROVEMENT,24000,10.99,0,1,0.32,3,0
26,69000,RENT,0,DEBT CONSOLIDATION,24000,15.83,1,1,0.34782608695652173,3,0
23,78000,RENT,4,PERSONAL,24000,13.92,1,1,0.3076923076923077,3,0
22,18000,OWN,4,VENTURE,2000,11.49,0,0,0.1111111111111111,3,0
24,80000,RENT,2,MEDICAL,24000,10.25,0,0,0.3,2,0
22,18000,OWN,1,HOME IMPROVEMENT,3500,7.49,0,1,0.19444444444444445,4,0
23,18000,OWN,3,EDUCATION,4000,5.99,0,1,0.2222222222222222,2,0
23,74700,RENT,6,PERSONAL,24000,12.92,1,1,0.321285140562249,2,0
26,88596,RENT,3,PERSONAL,24000,11.58,0,0,0.27089259108763375,3,0
25,95000,RENT,4,EDUCATION,24000,8.9,0,0,0.25263157894736843,2,0
22,83000,RENT,6,DEBT CONSOLIDATION,24000,19.69,1,1,0.2891566265060241,3,0
25,95000,RENT,9,VENTURE,24000,6.54,0,0,0.25263157894736843,4,0
21,18000,OWN,3,HOME IMPROVEMENT,4900,14.54,1,1,0.2722222222222222,4,1
21,18000,OWN,4,EDUCATION,5000,11.11,0,1,0.2777777777777778,2,0
26,100000,RENT,5,PERSONAL,24000,12.73,1,0,0.24,4,0
24,110000,RENT,7,VENTURE,24000,15.62,1,0,0.21818181818181817,4,0
24,18000,OWN,0,HOME IMPROVEMENT,6250,6.54,0,1,0.3472222222222222,4,0
22,98000,RENT,7,DEBT CONSOLIDATION,24000,10.99,0,1,0.24489795918367346,2,1
26,103872,RENT,6,DEBT CONSOLIDATION,24000,20.03,1,1,0.23105360443622922,4,0
22,120000,RENT,4,EDUCATION,24000,9.91,0,0,0.2,4,0
24,120000,RENT,1,VENTURE,24000,12.69,1,0,0.2,4,0
26,108000,RENT,9,EDUCATION,24000,20.16,1,1,0.2222222222222222,3,0
24,124080,RENT,4,PERSONAL,24000,16.49,1,0,0.19342359767891681,4,1
23,18000,MORTGAGE,1,MEDICAL,2500,15.95,1,1,0.1388888888888889,2,0
24,130000,RENT,7,DEBT CONSOLIDATION,24000,11.49,0,0,0.18461538461538463,3,0
25,135000,RENT,8,PERSONAL,24000,10.99,0,0,0.17777777777777778,2,0
24,135000,RENT,4,HOME IMPROVEMENT,24000,13.79,1,0,0.17777777777777778,2,0
23,114750,RENT,2,MEDICAL,24000,20.03,1,1,0.20915032679738563,3,1
23,150000,RENT,0,EDUCATION,24000,7.49,0,0,0.16,4,0
23,138000,RENT,7,DEBT CONSOLIDATION,24000,16.0,1,1,0.17391304347826086,2,1
24,18000,OWN,6,PERSONAL,13000,7.88,0,1,0.7222222222222222,3,0
21,18000,OWN,0,VENTURE,6250,10.62,0,1,0.3472222222222222,4,0
26,155000,RENT,7,DEBT CONSOLIDATION,24000,10.99,0,0,0.15483870967741936,4,0
26,148000,RENT,1,EDUCATION,24000,18.3,1,1,0.16216216216216217,2,0
26,170000,RENT,3,DEBT CONSOLIDATION,24000,10.99,0,0,0.1411764705882353,2,1
21,18000,OWN,1,PERSONAL,2500,11.36,0,0,0.1388888888888889,3,0
24,43896,RENT,8,HOME IMPROVEMENT,23975,10.99,0,1,0.5461773282303627,2,0
23,120000,RENT,4,MEDICAL,23750,13.47,1,0,0.19791666666666666,2,0
24,54996,RENT,2,PERSONAL,23600,11.89,0,1,0.42912211797221617,3,0
24,18000,MORTGAGE,0,DEBT CONSOLIDATION,10000,12.18,1,1,0.5555555555555556,2,0
25,102000,RENT,9,DEBT CONSOLIDATION,23600,13.49,1,0,0.23137254901960785,4,0
23,75000,RENT,3,PERSONAL,23575,14.5,1,1,0.31433333333333335,4,0
22,18000,OWN,2,MEDICAL,4000,10.99,0,1,0.2222222222222222,2,0
22,18000,OWN,1,MEDICAL,5400,15.31,1,1,0.3,2,1
25,18000,MORTGAGE,1,MEDICAL,4000,10.99,0,1,0.2222222222222222,3,0
21,18000,OWN,5,VENTURE,3375,10.99,0,1,0.1875,2,0
22,66960,RENT,1,VENTURE,23400,7.49,0,1,0.34946236559139787,2,0
22,43385,RENT,7,PERSONAL,23000,10.99,0,1,0.5301371441742537,3,0
25,56544,RENT,3,EDUCATION,23000,10.99,0,1,0.4067628749292586,2,0
23,60000,RENT,2,VENTURE,23000,12.18,1,1,0.38333333333333336,4,0
24,18000,MORTGAGE,3,VENTURE,1200,11.34,0,0,0.06666666666666667,4,1
25,63208,RENT,9,EDUCATION,23000,9.91,0,1,0.3638779901278319,3,0
24,65000,RENT,0,HOME IMPROVEMENT,23000,11.99,0,1,0.35384615384615387,4,0
23,68000,RENT,7,EDUCATION,23000,9.62,0,1,0.3382352941176471,2,0
22,18000,OWN,1,DEBT CONSOLIDATION,3000,9.96,0,1,0.16666666666666666,3,0
25,80000,RENT,9,VENTURE,23000,10.99,0,0,0.2875,2,0
24,88000,RENT,1,VENTURE,23000,14.54,1,1,0.26136363636363635,2,0
22,58600,RENT,5,MEDICAL,22750,11.36,0,1,0.38822525597269625,4,0
23,70000,RENT,7,DEBT CONSOLIDATION,22500,14.27,1,1,0.32142857142857145,2,0
24,18287,OWN,3,HOME IMPROVEMENT,3000,11.99,0,1,0.16405096516651174,3,0
26,69846,RENT,2,EDUCATION,22500,18.99,1,1,0.32213727343011767,2,1
24,73000,RENT,0,VENTURE,22400,16.7,1,1,0.30684931506849317,4,1
24,18500,MORTGAGE,8,PERSONAL,5000,9.32,0,1,0.2702702702702703,3,0
23,35000,RENT,2,DEBT CONSOLIDATION,22250,12.69,1,1,0.6357142857142857,3,0
25,43000,RENT,9,HOME IMPROVEMENT,22000,13.11,1,1,0.5116279069767442,2,0
25,52000,RENT,4,PERSONAL,22000,10.74,0,1,0.4230769230769231,2,0
21,18701,MORTGAGE,0,PERSONAL,4200,14.11,1,1,0.22458692048553552,4,1
22,57000,RENT,6,EDUCATION,22000,9.63,0,1,0.38596491228070173,3,0
25,58000,RENT,0,MEDICAL,22000,14.65,1,1,0.3793103448275862,2,0
23,60000,RENT,6,DEBT CONSOLIDATION,22000,10.25,0,1,0.36666666666666664,4,0
24,60000,RENT,3,VENTURE,22000,14.26,1,1,0.36666666666666664,2,1
25,18840,MORTGAGE,5,EDUCATION,3000,9.91,0,1,0.1592356687898089,2,0
26,56000,RENT,7,MEDICAL,22000,17.19,1,1,0.39285714285714285,3,0
22,70000,RENT,3,EDUCATION,22000,11.36,0,1,0.3142857142857143,4,0
22,66000,RENT,1,EDUCATION,22000,10.99,0,1,0.3333333333333333,2,0
23,74064,RENT,3,DEBT CONSOLIDATION,22000,10.59,0,0,0.2970403974940592,3,0
24,76597,RENT,5,EDUCATION,22000,9.25,0,0,0.2872175150462812,2,0
22,19000,OWN,6,MEDICAL,3625,8.49,0,1,0.19078947368421054,3,0
26,77000,RENT,0,VENTURE,22000,6.54,0,0,0.2857142857142857,3,0
21,19000,OWN,5,MEDICAL,6000,8.49,0,1,0.3157894736842105,3,0
24,80000,RENT,0,MEDICAL,22000,10.99,0,0,0.275,4,0
26,82600,RENT,10,VENTURE,22000,12.69,1,0,0.26634382566585957,2,0
24,19000,OWN,3,MEDICAL,7400,13.85,1,1,0.3894736842105263,2,0
25,19000,OWN,3,DEBT CONSOLIDATION,4000,7.4,0,1,0.21052631578947367,3,0
23,84000,RENT,3,DEBT CONSOLIDATION,22000,11.71,0,0,0.2619047619047619,4,0
25,77650,RENT,8,PERSONAL,22000,11.48,0,1,0.28332260141661303,3,0
25,82000,RENT,1,EDUCATION,22000,17.51,1,1,0.2682926829268293,2,0
21,19012,MORTGAGE,0,DEBT CONSOLIDATION,3500,14.61,1,1,0.18409425625920472,3,0
23,99996,RENT,3,DEBT CONSOLIDATION,22000,7.88,0,0,0.2200088003520141,4,0
23,110000,RENT,0,PERSONAL,22000,10.99,0,0,0.2,3,0
22,19200,MORTGAGE,6,PERSONAL,4950,11.71,0,1,0.2578125,2,0
25,57000,RENT,4,PERSONAL,21700,11.99,0,1,0.38070175438596493,2,0
24,54000,RENT,5,VENTURE,21600,13.49,1,1,0.4,2,0
23,56000,RENT,8,MEDICAL,21600,21.21,1,1,0.38571428571428573,4,1
26,63000,RENT,2,DEBT CONSOLIDATION,21600,14.35,1,1,0.34285714285714286,3,1
22,82000,RENT,3,PERSONAL,21600,13.61,1,0,0.2634146341463415,3,1
22,78000,RENT,6,DEBT CONSOLIDATION,21600,11.26,0,1,0.27692307692307694,3,0
22,19200,OWN,0,VENTURE,2400,10.59,0,0,0.125,3,0
24,112140,RENT,8,MEDICAL,21600,7.9,0,0,0.1926163723916533,2,0
24,19200,MORTGAGE,4,HOME IMPROVEMENT,7000,5.99,0,1,0.3645833333333333,4,0
25,19200,OWN,4,EDUCATION,3000,11.99,0,1,0.15625,4,0
24,59000,RENT,5,MEDICAL,21500,16.89,1,1,0.3644067796610169,3,0
24,70000,RENT,5,HOME IMPROVEMENT,21500,9.99,0,1,0.30714285714285716,3,0
24,116000,RENT,5,EDUCATION,21500,15.33,1,0,0.1853448275862069,3,1
25,60000,RENT,5,EDUCATION,21450,7.29,0,1,0.3575,4,0
22,31000,RENT,5,DEBT CONSOLIDATION,21250,12.42,1,1,0.6854838709677419,3,0
25,47052,RENT,5,VENTURE,21250,10.99,0,1,0.4516279860579784,2,0
25,51060,RENT,9,VENTURE,21250,6.91,0,1,0.4161770466118292,2,0
22,19200,MORTGAGE,6,DEBT CONSOLIDATION,5000,14.17,1,1,0.2604166666666667,2,1
22,53000,RENT,3,MEDICAL,21250,10.25,0,1,0.4009433962264151,3,0
26,19200,OWN,0,EDUCATION,9250,10.99,0,1,0.4817708333333333,2,0
24,56000,RENT,8,VENTURE,21250,15.95,1,1,0.3794642857142857,3,1
24,65000,RENT,4,EDUCATION,21250,15.95,1,1,0.3269230769230769,4,1
21,35000,RENT,3,VENTURE,21000,12.53,1,1,0.6,4,0
22,19200,MORTGAGE,6,HOME IMPROVEMENT,1400,14.91,1,1,0.07291666666666667,4,1
23,19200,MORTGAGE,7,MEDICAL,3000,10.99,0,1,0.15625,4,0
26,40000,RENT,3,MEDICAL,21000,6.54,0,1,0.525,4,0
25,19200,OWN,2,VENTURE,1000,10.99,0,0,0.052083333333333336,3,0
26,42000,RENT,0,MEDICAL,21000,17.26,1,1,0.5,4,1
23,63000,RENT,2,MEDICAL,21000,11.36,0,1,0.3333333333333333,2,0
26,19200,MORTGAGE,5,VENTURE,4000,7.51,0,1,0.20833333333333334,4,0
22,59000,RENT,2,PERSONAL,21000,10.71,0,1,0.3559322033898305,3,0
22,70500,RENT,3,PERSONAL,21000,13.98,1,0,0.2978723404255319,4,1
26,65219,RENT,11,DEBT CONSOLIDATION,21000,14.09,1,1,0.3219920575292476,3,0
22,75000,RENT,2,EDUCATION,21000,10.0,0,0,0.28,3,0
22,19200,MORTGAGE,3,MEDICAL,5000,15.33,1,1,0.2604166666666667,3,0
25,62047,RENT,9,MEDICAL,21000,16.32,1,1,0.3384531081277096,4,1
24,79000,RENT,8,HOME IMPROVEMENT,21000,7.9,0,0,0.26582278481012656,2,0
23,80000,RENT,3,MEDICAL,21000,11.99,0,0,0.2625,3,0
24,84000,RENT,8,MEDICAL,21000,10.75,0,0,0.25,4,0
26,85000,RENT,3,HOME IMPROVEMENT,21000,13.92,1,0,0.24705882352941178,3,0
22,93000,RENT,1,EDUCATION,21000,9.91,0,0,0.22580645161290322,3,0
26,81000,RENT,10,EDUCATION,21000,16.95,1,1,0.25925925925925924,3,1
26,97000,RENT,1,EDUCATION,21000,7.9,0,0,0.21649484536082475,3,0
26,97000,RENT,3,EDUCATION,21000,10.99,0,0,0.21649484536082475,3,1
25,100000,RENT,2,PERSONAL,21000,16.49,1,1,0.21,3,1
26,19200,RENT,0,PERSONAL,7500,11.97,0,1,0.390625,2,1
21,19253,MORTGAGE,4,DEBT CONSOLIDATION,6250,6.17,0,1,0.3246247338077183,3,0
26,125000,RENT,5,HOME IMPROVEMENT,21000,8.9,0,0,0.168,2,0
25,125000,RENT,9,EDUCATION,21000,12.99,1,0,0.168,3,1
23,82000,RENT,2,PERSONAL,20900,12.69,1,0,0.2548780487804878,2,0
21,19500,MORTGAGE,0,EDUCATION,15000,9.64,0,1,0.7692307692307693,2,0
26,50000,RENT,7,VENTURE,20500,7.49,0,1,0.41,3,0
23,70000,RENT,2,EDUCATION,20500,13.16,1,0,0.29285714285714287,3,1
22,19800,OWN,1,EDUCATION,2100,8.38,0,0,0.10606060606060606,4,0
23,54000,RENT,7,PERSONAL,20375,7.49,0,1,0.3773148148148148,2,0
26,26000,RENT,10,EDUCATION,20050,9.76,0,1,0.7711538461538462,2,0
24,33000,RENT,1,DEBT CONSOLIDATION,20000,10.99,0,1,0.6060606060606061,3,0
23,20000,OWN,0,PERSONAL,5000,11.71,0,0,0.25,4,0
22,20000,OWN,6,PERSONAL,9250,10.65,0,0,0.4625,4,0
24,35364,RENT,1,MEDICAL,20000,12.53,1,1,0.5655468838366701,4,0
25,38000,RENT,4,MEDICAL,20000,14.59,1,1,0.5263157894736842,4,0
23,32000,RENT,3,DEBT CONSOLIDATION,20000,12.61,1,1,0.625,4,0
25,38004,RENT,6,MEDICAL,20000,13.11,1,1,0.5262603936427744,2,0
23,20000,MORTGAGE,2,MEDICAL,6400,10.65,0,0,0.32,4,0
25,38556,RENT,9,PERSONAL,20000,11.22,0,1,0.5187260089220873,4,1
23,32900,RENT,1,EDUCATION,20000,16.0,1,1,0.60790273556231,2,0
25,34000,RENT,10,HOME IMPROVEMENT,20000,8.88,0,1,0.5882352941176471,4,0
24,40000,RENT,4,PERSONAL,20000,12.53,1,1,0.5,3,0
21,36000,RENT,5,MEDICAL,20000,10.99,0,1,0.5555555555555556,2,1
26,20000,MORTGAGE,5,MEDICAL,4800,5.99,0,0,0.24,3,0
25,42000,RENT,2,EDUCATION,20000,13.47,1,1,0.47619047619047616,4,0
22,42224,RENT,7,VENTURE,20000,6.99,0,1,0.47366426676771506,4,0
25,20000,OWN,0,PERSONAL,5650,15.99,1,0,0.2825,2,1
23,20000,MORTGAGE,7,EDUCATION,3625,10.99,0,0,0.18125,3,1
22,37212,RENT,6,DEBT CONSOLIDATION,20000,16.69,1,1,0.5374610340750295,3,0
25,38000,RENT,9,MEDICAL,20000,11.11,0,1,0.5263157894736842,4,0
22,45000,RENT,0,EDUCATION,20000,7.9,0,1,0.4444444444444444,4,0
23,45000,RENT,4,PERSONAL,20000,10.25,0,1,0.4444444444444444,2,0
24,45000,RENT,8,MEDICAL,20000,10.99,0,1,0.4444444444444444,2,0
23,20000,OWN,7,MEDICAL,1200,7.49,0,0,0.06,3,0
22,45000,RENT,1,DEBT CONSOLIDATION,20000,13.92,1,1,0.4444444444444444,3,1
24,39000,RENT,5,MEDICAL,20000,14.74,1,1,0.5128205128205128,2,0
24,46500,RENT,5,EDUCATION,20000,10.62,0,1,0.43010752688172044,2,0
22,48000,RENT,7,VENTURE,20000,10.65,0,1,0.4166666666666667,3,0
22,42000,RENT,1,PERSONAL,20000,12.99,1,1,0.47619047619047616,3,0
22,48500,RENT,1,VENTURE,20000,11.36,0,1,0.41237113402061853,4,0
22,20000,OWN,3,EDUCATION,7500,5.79,0,0,0.375,4,0
23,49400,RENT,0,EDUCATION,20000,6.54,0,1,0.4048582995951417,4,0
25,20000,MORTGAGE,1,VENTURE,4000,5.79,0,0,0.2,2,0
25,50000,RENT,10,DEBT CONSOLIDATION,20000,7.49,0,1,0.4,3,0
25,50000,RENT,9,EDUCATION,20000,13.43,1,1,0.4,2,0
22,50000,RENT,6,DEBT CONSOLIDATION,20000,13.22,1,1,0.4,2,0
22,20000,OWN,1,VENTURE,5000,14.72,1,0,0.25,3,0
22,44000,RENT,2,EDUCATION,20000,15.68,1,1,0.45454545454545453,4,0
24,50866,RENT,6,MEDICAL,20000,10.99,0,1,0.39318995006487634,3,0
25,50950,RENT,5,HOME IMPROVEMENT,20000,11.48,0,1,0.39254170755642787,3,0
24,51000,RENT,8,VENTURE,20000,10.38,0,1,0.39215686274509803,3,0
22,51000,RENT,5,EDUCATION,20000,12.53,1,1,0.39215686274509803,3,0
22,51000,RENT,0,EDUCATION,20000,13.47,1,1,0.39215686274509803,2,0
24,51500,RENT,6,VENTURE,20000,12.21,1,1,0.3883495145631068,4,0
25,51996,RENT,9,VENTURE,20000,10.99,0,1,0.3846449726902069,3,0
25,52000,RENT,1,EDUCATION,20000,11.36,0,1,0.38461538461538464,4,0
22,46000,RENT,2,DEBT CONSOLIDATION,20000,16.0,1,1,0.43478260869565216,4,1
26,20000,MORTGAGE,1,PERSONAL,1500,7.74,0,0,0.075,3,0
24,52000,RENT,8,EDUCATION,20000,15.65,1,1,0.38461538461538464,2,1
25,46000,RENT,9,DEBT CONSOLIDATION,20000,11.78,0,1,0.43478260869565216,2,1
24,52559,RENT,9,HOME IMPROVEMENT,20000,10.99,0,1,0.380524743621454,3,0
22,47000,RENT,5,MEDICAL,20000,16.77,1,1,0.425531914893617,3,0
22,54000,RENT,2,EDUCATION,20000,9.91,0,1,0.37037037037037035,4,0
23,48000,RENT,7,MEDICAL,20000,15.65,1,1,0.4166666666666667,4,0
23,48000,RENT,0,MEDICAL,20000,14.96,1,1,0.4166666666666667,3,0
23,54000,RENT,1,VENTURE,20000,11.83,0,1,0.37037037037037035,4,0
24,48912,RENT,0,MEDICAL,20000,11.66,0,1,0.4088976120379457,4,0
26,54996,RENT,8,EDUCATION,20000,12.18,1,1,0.36366281184086113,4,0
24,55000,RENT,8,HOME IMPROVEMENT,20000,6.91,0,1,0.36363636363636365,2,0
25,55000,RENT,3,DEBT CONSOLIDATION,20000,6.91,0,1,0.36363636363636365,3,0
26,49000,RENT,0,HOME IMPROVEMENT,20000,19.79,1,1,0.40816326530612246,3,0
25,55000,RENT,0,VENTURE,20000,9.88,0,1,0.36363636363636365,4,0
22,20000,MORTGAGE,0,PERSONAL,16600,9.76,0,0,0.83,3,0
23,55000,RENT,5,DEBT CONSOLIDATION,20000,12.53,1,1,0.36363636363636365,2,0
25,55200,RENT,7,VENTURE,20000,10.99,0,1,0.36231884057971014,4,0
